CountryCode,PostCode,Lat,Lon
CH,1246,46.262491212999976,6.226212082000018
CH,9445,47.40392190199998,9.585495431000027
CH,5330,47.582082093999986,8.295302674000027
CH,1247,46.27622094999998,6.222904663999998
CH,9434,47.433173924000016,9.631328359000008
CH,1244,46.22812771299999,6.226591095000003
CH,9435,47.41085232400002,9.623757854000019
CH,1245,46.25367873699997,6.204034163000017
CH,1234,46.17231370600001,6.154693880000025
CH,5334,47.55343304399997,8.33306690500001
CH,1232,46.171669554000005,6.080126469999982
CH,5332,47.569936238000025,8.327509202999977
CH,1233,46.173708397999974,6.069660359000011
CH,9436,47.388680712999985,9.617106490000026
CH,5333,47.55572929300001,8.320807813999977
CH,9437,47.39626199999998,9.565143394000017
CH,5322,47.60225977099998,8.233483566000018
CH,1239,46.270705514999975,6.120818290999978
CH,9426,47.461209806,9.580352074000018
CH,5323,47.60204260400002,8.280672126000013
CH,1236,46.167590357999984,6.026064367999993
CH,9427,47.10951726100001,9.212413434999974
CH,1237,46.164977858999976,5.988074529000016
CH,9424,47.463312712000004,9.592672128999993
CH,1226,46.188270855999974,6.19867591000002
CH,5326,47.58564890600002,8.144454527999983
CH,9425,47.46525316999998,9.56841433400001
CH,1227,46.18914206599999,6.133812093000017
CH,9430,47.45394258099998,9.625903747999985
CH,1224,46.19774539100001,6.18861074199998
CH,5324,47.608757529,8.202766961999998
CH,1225,46.19372665899999,6.191914852000025
CH,9428,47.443045771000016,9.597120474000008
CH,5325,47.59169441400002,8.180284431000018
CH,2746,47.28421554099998,7.439085810999984
CH,2747,47.301264163999974,7.497437588000025
CH,2744,47.286353281000004,7.405885746000024
CH,2745,47.28344509499999,7.425224072999981
CH,6834,45.853619220999974,9.016861049
CH,2748,47.280067007000014,7.2568091539999955
CH,6835,45.86145689900002,9.02072922100001
CH,6832,45.82668954500002,9.005166600999985
CH,2738,47.23996325000002,7.332206804999998
CH,6833,45.84764847299999,9.034951649999982
CH,6838,45.900083929999994,9.04492144599999
CH,2736,47.239416413000015,7.30566234600002
CH,9205,47.52908957400001,9.369682493000028
CH,1007,46.517634859,6.609315562999996
CH,1004,46.528480301,6.618677634999983
CH,1005,46.51985889000002,6.642500089000009
CH,5082,47.54012404399998,8.045896019999986
CH,5083,47.51755611499999,8.058444103999989
CH,5080,47.557197782,8.057495191999976
CH,5084,47.555712653,8.090022938999994
CH,5085,47.53431356700003,8.09756659499999
CH,5074,47.53196448099999,7.9890138310000225
CH,5075,47.49875905099998,8.062964294999972
CH,5072,47.52307328699999,8.019002829999977
CH,5073,47.497275996999974,8.003394356000001
CH,5078,47.50152514400003,8.112178308000011
CH,5079,47.47533871600001,8.087616855000022
CH,5076,47.495478402,8.085269356000026
CH,5077,47.50680706600002,8.098860315000024
CH,5064,47.48084097100002,7.974821040999984
CH,5070,47.50442302699997,8.022433734000003
CH,5058,47.267625807,8.022370446000025
CH,5056,47.26223256100002,8.044699713
CH,5057,47.251023154999984,8.048901553000007
CH,5062,47.44874210199998,8.002737525999976
CH,5063,47.47118461500003,7.998200511999983
CH,4665,47.31153671300001,7.9215376239999955
CH,4658,47.36102214499999,7.978530778999982
CH,8762,47.00055286700001,9.075752774000023
CH,4656,47.342677917,7.926232230999972
CH,4657,47.35109202299998,7.9378382030000125
CH,4663,47.31556195899998,7.8895905489999905
CH,8766,46.96323914599998,9.170194880999986
CH,8767,46.91859905199999,9.17215928600001
CH,8765,46.983255368000016,9.148077408999995
CH,8754,47.066680038000015,9.058740600000021
CH,8755,47.031323351000026,9.078386538000018
CH,8752,47.101118937000024,9.057086288999983
CH,4654,47.38000007400001,7.930587075999995
CH,8753,47.093701216,9.075755949999973
CH,4655,47.402441678,7.965273446000026
CH,8758,47.117532625000024,9.15111317200001
CH,4075,47.558400000000006,7.5733000000000175
CH,4089,47.55770000000001,7.593599999999981
CH,4091,47.558400000000006,7.5733000000000175
CH,1631,46.607500000000016,7.046199999999999
CH,1701,46.80239999999998,7.151299999999992
CH,1708,46.80239999999998,7.151299999999992
CH,1200,46.202200000000005,6.145699999999977
CH,1211,46.17134714399998,6.12447099000002
CH,1240,46.202200000000005,6.145699999999977
CH,8759,47.0634,9.057299999999998
CH,7001,46.84989999999999,9.532899999999984
CH,7004,46.84989999999999,9.532899999999984
CH,7006,46.84989999999999,9.532899999999984
CH,7007,46.84989999999999,9.532899999999984
CH,7446,46.4246,9.490999999999985
CH,6000,47.0471,8.325199999999995
CH,6002,47.0505,8.306399999999996
CH,6007,47.0505,8.306399999999996
CH,6009,47.02080000000001,8.258899999999983
CH,6011,47.03109999999998,8.285500000000013
CH,6031,47.07940000000002,8.340399999999988
CH,6021,47.086599999999976,8.286200000000008
CH,6281,47.16840000000002,8.291800000000023
CH,6160,46.976200000000006,8.107899999999972
CH,2301,47.09989999999999,6.82589999999999
CH,2303,47.09989999999999,6.82589999999999
CH,2304,47.09989999999999,6.82589999999999
CH,2001,47.00940000000003,6.93810000000002
CH,2002,47.00940000000003,6.93810000000002
CH,2010,47.00940000000003,6.93810000000002
CH,6371,46.9581,8.366100000000017
CH,6061,46.89850000000001,8.176499999999976
CH,6391,46.8211,8.401299999999992
CH,9001,47.4221,9.375499999999988
CH,9004,47.4221,9.375499999999988
CH,9006,47.4221,9.375499999999988
CH,9007,47.4221,9.375499999999988
CH,9013,47.4221,9.375499999999988
CH,9020,47.4221,9.375499999999988
CH,9021,47.4221,9.375499999999988
CH,9023,47.4221,9.375499999999988
CH,9024,47.4221,9.375499999999988
CH,9026,47.4221,9.375499999999988
