CountryCode,PostCode,Lat,Lon
DK,5871,55.236266667999985,10.753892796999992
DK,5874,55.17938369799998,10.756913434000012
DK,5881,55.085740026999986,10.692119893999973
DK,5882,55.10290828000001,10.735545736999995
DK,5883,55.12527775699999,10.730742382000017
DK,5884,55.15272929600002,10.708416783000018
DK,5892,55.159452181999995,10.640951171999973
DK,5900,54.897545459000014,10.751154794000001
DK,5932,54.812661849999984,10.701830328000028
DK,5935,54.75172425400001,10.702828977000024
DK,5943,54.90559535,10.609187915000007
DK,5953,55.00516497299998,10.85268703600002
DK,5960,54.85827186900002,10.493119499999978
DK,5965,54.93166395999998,10.502469498999972
DK,5970,54.86572349800002,10.381959176999999
DK,5985,54.926835505999975,10.271573525999997
DK,6000,55.496284538,9.41619152200002
DK,6040,55.61799000000002,9.263332314000024
DK,6051,55.55923170099999,9.49052885499998
DK,6052,55.744987357000014,9.03383915500001
DK,6064,55.54916244200001,9.316053968999995
DK,6070,55.35647893100003,9.445540723000022
DK,6091,55.454624903000024,9.563942046000022
DK,6092,55.461303617,9.63469687899999
DK,6093,55.40470424799997,9.539410765000014
DK,6094,55.43658528100002,9.310282049000023
DK,6100,55.21173955299997,9.557535584999982
DK,6200,54.96232113100001,9.452425463999987
DK,6210,55.12056780099999,9.559223270000018
DK,6230,55.08625001500002,9.299436008999976
DK,6240,55.051926514,8.991449552999995
DK,6261,55.06516409599999,8.750259432999997
DK,6270,54.952311673999986,8.892859052000006
DK,6280,54.970088249000014,8.712347814999987
DK,6300,54.90981805199999,9.551104020000025
DK,6310,54.88208314399998,9.73031572100001
DK,6710,55.54476452199998,8.376137384999993
DK,6715,55.555138731,8.51243568000001
DK,6720,55.410045405999995,8.412463791999983
DK,6731,55.468078959000024,8.59365048799998
DK,6740,55.47822456199998,8.710482136999985
DK,6752,55.55945341,8.837214457000016
DK,6753,55.60737727200001,8.811484882000002
DK,6760,55.31167015800003,8.788252420999981
DK,6771,55.40479954699998,8.747485297000026
DK,6780,55.170731749000026,8.795187903999988
DK,6792,55.13818793799999,8.522447677999992
DK,6800,55.66243188999999,8.536918022999998
DK,6818,55.572097042999985,8.669996791000017
DK,6823,55.72234388800001,8.743423624999991
DK,6830,55.789134381999986,8.245664309999995
DK,6840,55.644921479000004,8.226032526999973
DK,6851,55.641833948,8.379649113000028
DK,6852,55.61090380000002,8.325524084999984
DK,6853,55.593420357000014,8.133725454
DK,6854,55.71454982300003,8.246786672999974
DK,6855,55.710785934,8.376332762000004
DK,6857,55.53922763999998,8.209533893000014
DK,6862,55.71613426900001,8.630188906
DK,6870,55.79745029899999,8.626665688000003
DK,6880,55.881940488,8.58792248399999
DK,6893,55.844277180999995,8.376210790000016
DK,6900,56.004154504999974,8.52964765500002
DK,6920,56.074490578999985,8.68009652500001
DK,6933,55.991164395,8.881724565000013
DK,6940,56.046185476000005,8.404531352999982
DK,6950,56.11579441499998,8.280089067000006
DK,6960,55.90897360399998,8.159468804000028
DK,6971,56.14043986399997,8.49134968300001
DK,6973,56.21385263299999,8.544368314999986
DK,6980,56.20106958000002,8.309257854999998
DK,6990,56.26616811100001,8.287411523999992
DK,7000,55.573516515999984,9.68504111499999
DK,7080,55.65118306800002,9.665697342999977
DK,7100,55.702835542,9.500447214000019
DK,7120,55.731269302999976,9.635935555000003
DK,7130,55.766416601,9.973922914000013
DK,7140,55.707897772000024,9.796835681999994
DK,7150,55.709724747999985,9.890022656999975
DK,7160,55.87107271000002,9.500707654999985
DK,7171,55.839611683999976,9.591193727000018
DK,7173,55.86444853400002,9.414516000999981
DK,7182,55.70641528099998,9.352395949000027
DK,7183,55.68229069900002,9.279067888999975
DK,7184,55.70883694600002,9.19775583500001
DK,7190,55.73590887400002,9.105810201999986
DK,7200,55.760431435999976,8.912669978999986
DK,7250,55.67330628000002,8.937084561999995
DK,7260,55.847093400000006,8.89902607099998
DK,7270,55.895794851999995,8.836353083999995
DK,7280,55.940370185000006,8.794681546999982
DK,7300,55.77639504199999,9.428669307999996
DK,7321,55.76597765299999,9.290779078000014
DK,7323,55.85053102400002,9.239068744000008
DK,7330,55.93066500200001,9.083112242000027
DK,7361,56.003877649,9.266311776999999
DK,7362,56.048666905000005,9.373481147000007
DK,7400,56.115483067000014,8.969585890000019
DK,7430,56.09989099699999,9.197179609999978
DK,7441,56.147532694000006,9.267253989999972
DK,7442,56.198182601999974,9.312298037999994
DK,7451,56.23327278099998,9.03051259099999
DK,7470,56.32874383000001,9.173192540999992
DK,7480,56.177114632999974,8.736117514
DK,7490,56.28499089899998,8.819161571999985
DK,7500,56.33180693100002,8.539018697000017
DK,7540,56.338745355000015,8.989726449999978
DK,7550,56.252976918,8.664048358999992
DK,7560,56.43639796100001,8.648981628000001
DK,7570,56.355775445000006,8.398951022000006
DK,7600,56.46720539400002,8.524080174000005
DK,7620,56.54098491399998,8.218510502000015
DK,7650,56.43740291400002,8.199193071000025
DK,8260,56.13553754499998,10.10700809399998
DK,8270,56.10097576700002,10.223654426999985
DK,8300,55.94432950999999,10.155143545999977
DK,8305,55.84750525999999,10.60462775000002
DK,8310,56.09313890300001,10.131596984999987
DK,8320,56.06981039200002,10.165921722000007
DK,8330,56.06039408800001,10.232520448000002
DK,8340,56.031544881,10.195776566000006
DK,8350,55.91763685900003,10.055967398000007
DK,8355,56.03070454499999,10.083962930999974
DK,8361,56.10097206299997,10.087057576000007
DK,8362,56.09655651899999,10.013743335000015
DK,8370,56.342061559,10.07679932100001
DK,8380,56.270179343999985,10.153539350000017
DK,8381,56.19030634500001,10.09046787699998
