CountryCode,PostCode,Lat,Lon
PL,03-592,52.28030000000001,21.058100000000024
PL,00-789,52.20839999999998,21.025199999999984
PL,15-263,53.119399999999985,23.1841
PL,55-102,51.30599999999998,17.05619999999999
PL,92-632,51.72840000000002,19.611800000000017
PL,92-714,51.78649999999999,19.585199999999986
PL,33-131,50.090557363000016,20.939761714999975
PL,65-505,51.9264,15.500499999999988
PL,53-140,51.07670000000002,17.00740000000002
PL,31-923,50.00400000000002,19.910199999999975
PL,32-765,49.99590118399999,20.51613390900002
PL,44-290,50.10730000000001,18.471400000000017
PL,60-691,52.453100000000006,16.90469999999999
PL,93-165,51.735299999999995,19.47550000000001
PL,00-493,52.22789999999998,21.024699999999996
PL,04-060,52.2414,21.079000000000008
PL,85-359,53.13299999999998,17.94369999999998
PL,71-443,53.447900000000004,14.544699999999978
PL,50-138,51.1121,17.0342
PL,00-098,52.2423,21.008399999999995
PL,00-895,52.238699999999994,20.991300000000024
PL,81-222,54.53109999999998,18.49509999999998
PL,25-350,50.86919999999998,20.633100000000013
PL,82-300,54.17670878400003,19.46579448
PL,94-116,51.73750000000001,19.40870000000001
PL,11-230,54.08773862300001,20.956137067999975
PL,94-054,51.7491,19.392200000000003
PL,45-521,50.65219999999999,17.98660000000001
PL,57-240,50.544101071,16.912397138000017
PL,15-446,53.13560000000001,23.156299999999987
PL,90-348,51.7534,19.470899999999972
PL,60-845,52.4101,16.90859999999998
PL,92-704,51.792700000000025,19.57850000000002
PL,93-121,51.75139999999999,19.49799999999999
PL,98-338,51.191675929999974,19.20149270500002
PL,38-404,49.71506932599999,21.683698074999995
PL,20-804,51.2518,22.522699999999986
PL,08-142,52.14589999999998,22.442700000000002
PL,60-302,52.39429999999999,16.865700000000004
PL,71-771,53.46640000000002,14.551800000000014
PL,15-068,53.134000000000015,23.17919999999998
PL,70-605,53.419100000000014,14.585699999999974
PL,60-152,52.389099999999985,16.868100000000027
PL,61-803,52.405899999999974,16.92919999999998
PL,65-442,51.932500000000005,15.514200000000017
PL,81-519,54.487900000000025,18.546899999999994
PL,71-278,53.44349999999997,14.513899999999978
PL,72-011,53.541499999999985,14.558600000000013
PL,50-068,51.1062,17.031900000000007
PL,58-305,50.761300000000006,16.243100000000027
PL,11-440,54.02141271099998,21.201629971999978
PL,81-084,54.53469999999999,18.447699999999998
PL,81-476,54.49400000000003,18.54050000000001
PL,02-471,52.207899999999995,20.92489999999998
PL,65-043,51.94499999999999,15.514299999999992
PL,85-038,53.13249999999999,18.002400000000023
PL,04-814,52.19009999999997,21.20870000000002
PL,00-694,52.225900000000024,21.003800000000012
PL,00-420,52.227599999999995,21.034299999999973
PL,02-849,52.1438,21.00740000000002
PL,70-390,53.44369999999998,14.526499999999999
PL,70-444,53.434199999999976,14.546899999999994
PL,70-019,53.40550000000002,14.509000000000015
PL,72-112,53.652990999,14.629031895000026
PL,25-502,50.873699999999985,20.625400000000013
PL,93-570,51.74740000000003,19.438300000000027
PL,93-357,51.716200000000015,19.47399999999999
PL,70-809,53.385699999999986,14.655100000000004
PL,70-847,53.407100000000014,14.699700000000007
PL,70-980,53.39069999999998,14.765899999999988
PL,61-697,52.44029999999998,16.931600000000003
PL,61-702,52.407899999999984,16.920999999999992
PL,70-313,53.424800000000005,14.533000000000015
PL,92-203,51.76459999999997,19.501300000000015
PL,92-232,51.769600000000025,19.517899999999997
PL,92-237,51.76490000000001,19.508800000000008
PL,62-660,52.108305253000026,18.79923812300001
PL,64-320,52.350170096,16.540796946
PL,70-876,53.383399999999995,14.75279999999998
PL,65-318,51.923,15.504799999999989
PL,32-724,49.86795127900001,20.52247515800002
PL,33-110,50.042100000000005,21.005499999999984
PL,43-254,49.991501744000004,18.694998783000017
PL,62-510,52.237640258,18.272801389999984
PL,31-212,50.08870000000002,19.947299999999984
PL,31-277,50.09129999999999,19.9221
PL,30-540,50.04140000000001,19.954799999999977
PL,31-419,50.08940000000001,19.97660000000002
PL,30-308,50.0489,19.9298
PL,30-441,50.004200000000026,19.90960000000001
PL,30-720,50.04109999999997,19.988499999999988
PL,31-624,50.09840000000003,20.01940000000002
PL,31-722,50.096299999999985,20.061399999999992
PL,30-814,50.023000000000025,19.99029999999999
PL,31-027,50.0616,19.941599999999994
PL,31-901,50.0727,20.0505
PL,09-408,52.51769999999999,19.76940000000002
PL,31-977,50.07819999999998,20.047900000000027
PL,44-268,49.997900000000016,18.635400000000004
PL,10-036,53.774099999999976,20.474300000000028
PL,80-112,54.348599999999976,18.628100000000018
PL,80-646,54.352599999999995,18.762
PL,80-252,54.3741,18.602899999999977
PL,80-289,54.38420000000002,18.580499999999972
PL,81-812,54.45580000000001,18.54649999999998
PL,75-643,54.19400000000002,16.23399999999998
PL,71-843,53.4966,14.604499999999973
PL,25-012,50.87020000000001,20.629399999999976
PL,45-303,50.676499999999976,17.959799999999973
PL,86-060,52.993154163999975,18.087927486000012
PL,85-178,53.10309999999998,18.024900000000002
PL,85-517,53.14409999999998,17.9735
PL,85-519,53.137,17.981299999999976
PL,85-829,53.10770000000002,18.0471
PL,75-130,54.191700000000026,16.161099999999976
PL,75-381,54.210800000000006,16.207600000000014
PL,75-394,54.217600000000004,16.202999999999975
PL,10-847,53.76150000000001,20.432299999999998
PL,19-314,53.85189665799999,22.64424090199998
PL,05-505,51.948743106999984,21.008456491999993
PL,27-200,51.043384377999985,21.080835009999987
PL,85-054,53.127700000000004,17.999500000000012
PL,85-506,53.14019999999999,17.980999999999995
PL,75-001,54.19029999999998,16.187900000000013
