CountryCode,PostCode,Lat,Lon
AT,5661,47.15068971900001,12.964775988999975
AT,5662,47.283419476000006,12.87269483199998
AT,5671,47.28441705,12.826413347000027
AT,5672,47.183492118000004,12.826142822999998
AT,5700,47.332583467000006,12.848367356999972
AT,5710,47.19555059999999,12.73154536200002
AT,5721,47.25980975900001,12.695441361999997
AT,5722,47.27984545800001,12.649697617000015
AT,5723,47.213133755,12.581777875
AT,5724,47.287256593999984,12.520445494
AT,5730,47.224206321999986,12.483886287000018
AT,5731,47.24587314799999,12.41607194300002
AT,5733,47.21786413500001,12.332843025999978
AT,5741,47.22417768499997,12.266324543999986
AT,5742,47.257136549999984,12.14297805199999
AT,5743,47.159943379000026,12.176933999000028
AT,5751,47.351623554000014,12.801583723000022
AT,5752,47.343139334,12.720883475999983
AT,5753,47.383432561999996,12.621818399999995
AT,5754,47.36114030700003,12.558967726999981
AT,5760,47.42693434199998,12.839176478000013
AT,5761,47.36880257299998,12.908151067000006
AT,5771,47.428216745999976,12.70023022800001
AT,6020,47.25541230900001,11.393224320999991
AT,6215,47.451046829999996,11.506736835000027
AT,6220,47.38028545899999,11.771550033999972
AT,6222,47.361389515999974,11.759632189000001
AT,6230,47.42842280899998,11.928494270999977
AT,6232,47.41211772899999,11.826316596000026
AT,6233,47.45655707899999,11.898468315999992
AT,6234,47.53207565399998,11.873497509000003
AT,6235,47.38623805100002,11.902000127000008
AT,6060,47.28104513400001,11.498886475000006
AT,6063,47.294082547000016,11.441515924999976
AT,6065,47.295460649000006,11.469564225
AT,6067,47.317338748,11.505689209000025
AT,6068,47.29244766199997,11.531230431999973
AT,6069,47.328470208,11.580766848999986
AT,6070,47.26623928999999,11.486649768999996
AT,6071,47.24400323499998,11.474114456999985
AT,6072,47.231696838000005,11.436459544000002
AT,6073,47.23495085100001,11.460418155000013
AT,6074,47.254292925000016,11.50950766699998
AT,6075,47.23379554799999,11.54241267399999
AT,6080,47.21972069499998,11.41885883499998
AT,6082,47.197222361,11.412518137000006
AT,6083,47.19028189400001,11.482311861000028
AT,6091,47.23741673000001,11.322531856000012
AT,6092,47.23483729600002,11.297799925999982
AT,6094,47.25613790599999,11.016337495000016
AT,6095,47.20670477599998,11.257765361999986
AT,6100,47.319570768999995,11.190595633999976
AT,6103,47.310099406000006,11.209465650000027
AT,6105,47.35589416099998,11.144111907000024
AT,6108,47.39316255900002,11.352796940000019
AT,6111,47.250317257000006,11.568768950999981
AT,6112,47.284923736999986,11.588331322999977
AT,6113,47.276467814,11.606718015000013
AT,6114,47.30099976399998,11.632072072000028
AT,6115,47.28822607500001,11.640519267999991
AT,6116,47.309479377,11.655203927000002
AT,6121,47.300529805999986,11.562696774000017
AT,6122,47.30948598100002,11.592296393000026
AT,6123,47.324834318,11.647676355999977
AT,6130,47.33908637799999,11.728789905999975
AT,6133,47.275667458999976,11.70325849400001
AT,6134,47.327210433999994,11.681715317999988
AT,6135,47.36784459199998,11.717416710999998
AT,6136,47.312049504000015,11.720375122999997
AT,6141,47.18817575999998,11.401442332999977
AT,6142,47.15124766500003,11.391348452999978
AT,6143,47.154430436999974,11.465274715000021
AT,6145,47.12288499099998,11.488232532999973
AT,6150,47.01249286400002,11.315675094000028
AT,6152,47.076207325999974,11.407752961000028
AT,6154,47.04489189499998,11.556803703000014
AT,6156,47.02442170500001,11.493232604000013
AT,6157,47.004852544000016,11.419640459999982
AT,6161,47.23712622599999,11.363528487999986
AT,6162,47.19833351599999,11.373922250000021
AT,6165,47.15871639699998,11.342132966000008
AT,6166,47.13584134600001,11.345884081999998
AT,6167,47.089432639999984,11.284697160999997
AT,6170,47.296388150999974,11.268900281000015
AT,6173,47.237699013,11.191617367999982
AT,6175,47.256094236000024,11.271016421000013
AT,6176,47.25103352000002,11.328887341999973
AT,6178,47.257964587000004,11.258973953999998
AT,6179,47.248670602999994,11.207269290999989
AT,6181,47.168375216000015,11.199577616
AT,6182,47.17815384800002,11.147711855000011
AT,6183,47.21580693599998,11.002745624
AT,6184,47.15722486499999,11.124745215000019
AT,6200,47.396434312,11.767072507000023
AT,6210,47.40251829900001,11.794442145000005
AT,6212,47.42137254900001,11.753065146999973
AT,6213,47.43408123500001,11.686645956999996
AT,6236,47.373691199999996,11.954679645999988
AT,2014,48.510962577999976,16.072013833000028
AT,2020,48.548933852999994,16.068164462000027
AT,2022,48.64554647599999,16.130020729000023
AT,2023,48.62934602600001,16.188953731000026
AT,2024,48.67219333600002,16.18296075400002
AT,2031,48.582116654000004,16.1955921
AT,2032,48.582312057000024,16.241662382000015
AT,2033,48.62818253400002,16.237022576000015
AT,2034,48.665069491,16.246913102999997
AT,2041,48.62303874999998,16.103401227999996
AT,2042,48.65337729800001,16.037903733999997
AT,2051,48.69620402700002,15.963326585999994
AT,2052,48.70253757099999,16.029442257000028
AT,2053,48.709820826,16.057084857999996
AT,2054,48.70003462400001,16.10180663
AT,2061,48.69483044200001,16.162490960000014
AT,2062,48.72119089400002,16.183117578999997
AT,2063,48.71357542099997,16.239482123000016
AT,2064,48.71752523700002,16.299053512
AT,2070,48.75129074199998,15.94792517899998
AT,2073,48.74952602000002,15.895518345000028
AT,2074,48.765362599000014,16.00767331200001
AT,2081,48.80804993300001,15.904815815999996
AT,2082,48.830564476000006,15.871073819999992
AT,2161,48.71715701400001,16.628906578
AT,2162,48.715317227000014,16.579696668999986
AT,2163,48.774125586000025,16.54553120600002
AT,2164,48.75413742400002,16.507672462000016
AT,2165,48.747757087000025,16.655136191999986
AT,2170,48.666429583000024,16.623258937000003
